"salary","max","count"
"$85,762.00","$85,762.00","1"
"$85,763.00","$85,763.00","1"
"$85,764.00","$85,764.00","3"
"$85,765.00","$85,765.00","2"
"$85,766.00","$85,766.00","2"
"$85,767.00","$85,767.00","2"
"$85,769.00","$85,769.00","2"
"$85,771.00","$85,771.00","1"
"$85,772.00","$85,772.00","2"
"$85,773.00","$85,773.00","2"
"$85,774.00","$85,774.00","1"
"$85,775.00","$85,775.00","1"
"$85,776.00","$85,776.00","1"
"$85,777.00","$85,777.00","2"
"$85,779.00","$85,779.00","2"
"$85,780.00","$85,780.00","1"
"$85,781.00","$85,781.00","2"
"$85,784.00","$85,784.00","2"
"$85,785.00","$85,785.00","1"
"$85,786.00","$85,786.00","1"
"$85,787.00","$85,787.00","2"
"$85,789.00","$85,789.00","1"
"$85,790.00","$85,790.00","2"
"$85,791.00","$85,791.00","1"
"$85,792.00","$85,792.00","2"
"$85,793.00","$85,793.00","1"
"$85,794.00","$85,794.00","2"
"$85,795.00","$85,795.00","1"
"$85,796.00","$85,796.00","1"
"$85,797.00","$85,797.00","1"
"$85,799.00","$85,799.00","1"
"$85,800.00","$85,800.00","2"
"$85,801.00","$85,801.00","2"
"$85,804.00","$85,804.00","2"
"$85,805.00","$85,805.00","2"
"$85,806.00","$85,806.00","2"
"$85,808.00","$85,808.00","1"
"$85,809.00","$85,809.00","2"
"$85,810.00","$85,810.00","1"
"$85,811.00","$85,811.00","1"
"$85,812.00","$85,812.00","1"
"$85,813.00","$85,813.00","1"
"$85,815.00","$85,815.00","1"
"$85,816.00","$85,816.00","1"
"$85,817.00","$85,817.00","3"
"$85,818.00","$85,818.00","2"
"$85,819.00","$85,819.00","3"
"$85,820.00","$85,820.00","1"
"$85,821.00","$85,821.00","1"
"$85,822.00","$85,822.00","1"
"$85,823.00","$85,823.00","1"
"$85,824.00","$85,824.00","1"
"$85,825.00","$85,825.00","1"
"$85,827.00","$85,827.00","2"
"$85,828.00","$85,828.00","1"
"$85,829.00","$85,829.00","1"
"$85,832.00","$85,832.00","1"
"$85,833.00","$85,833.00","2"
"$85,834.00","$85,834.00","1"
"$85,836.00","$85,836.00","1"
"$85,837.00","$85,837.00","2"
"$85,838.00","$85,838.00","1"
"$85,839.00","$85,839.00","1"
"$85,843.00","$85,843.00","1"
"$85,844.00","$85,844.00","3"
"$85,845.00","$85,845.00","3"
"$85,846.00","$85,846.00","1"
"$85,848.00","$85,848.00","2"
"$85,851.00","$85,851.00","4"
"$85,852.00","$85,852.00","1"
"$85,853.00","$85,853.00","1"
"$85,854.00","$85,854.00","2"
"$85,855.00","$85,855.00","2"
"$85,859.00","$85,859.00","3"
"$85,860.00","$85,860.00","2"
"$85,862.00","$85,862.00","3"
"$85,863.00","$85,863.00","2"
"$85,864.00","$85,864.00","1"
"$85,865.00","$85,865.00","1"
"$85,866.00","$85,866.00","2"
"$85,867.00","$85,867.00","2"
"$85,875.00","$85,875.00","2"
"$85,876.00","$85,876.00","1"
"$85,877.00","$85,877.00","1"
"$85,878.00","$85,878.00","4"
"$85,879.00","$85,879.00","1"
"$85,880.00","$85,880.00","1"
"$85,881.00","$85,881.00","3"
"$85,882.00","$85,882.00","4"
"$85,883.00","$85,883.00","3"
"$85,890.00","$85,890.00","1"
"$85,895.00","$85,895.00","1"
"$85,896.00","$85,896.00","1"
"$85,897.00","$85,897.00","1"
"$85,899.00","$85,899.00","1"
"$85,901.00","$85,901.00","2"
"$85,902.00","$85,902.00","2"
"$85,904.00","$85,904.00","3"
"$85,905.00","$85,905.00","1"
"$85,908.00","$85,908.00","3"
"$85,909.00","$85,909.00","2"
"$85,911.00","$85,911.00","1"
"$85,914.00","$85,914.00","3"
"$85,915.00","$85,915.00","2"
"$85,916.00","$85,916.00","1"
"$85,918.00","$85,918.00","2"
"$85,919.00","$85,919.00","2"
"$85,922.00","$85,922.00","1"
"$85,923.00","$85,923.00","1"
"$85,924.00","$85,924.00","2"
"$85,925.00","$85,925.00","2"
"$85,927.00","$85,927.00","2"
"$85,929.00","$85,929.00","3"
"$85,931.00","$85,931.00","1"
"$85,932.00","$85,932.00","1"
"$85,934.00","$85,934.00","3"
"$85,935.00","$85,935.00","2"
"$85,937.00","$85,937.00","1"
"$85,939.00","$85,939.00","2"
"$85,940.00","$85,940.00","1"
"$85,942.00","$85,942.00","4"
"$85,943.00","$85,943.00","2"
"$85,944.00","$85,944.00","3"
"$85,945.00","$85,945.00","1"
"$85,946.00","$85,946.00","1"
"$85,947.00","$85,947.00","2"
"$85,948.00","$85,948.00","2"
"$85,950.00","$85,950.00","1"
"$85,953.00","$85,953.00","1"
"$85,954.00","$85,954.00","1"
"$85,955.00","$85,955.00","3"
"$85,956.00","$85,956.00","2"
"$85,957.00","$85,957.00","2"
"$85,958.00","$85,958.00","2"
"$85,960.00","$85,960.00","2"
"$85,961.00","$85,961.00","1"
"$85,964.00","$85,964.00","1"
"$85,965.00","$85,965.00","2"
"$85,966.00","$85,966.00","3"
"$85,968.00","$85,968.00","1"
"$85,969.00","$85,969.00","2"
"$85,970.00","$85,970.00","3"
"$85,972.00","$85,972.00","1"
"$85,973.00","$85,973.00","2"
"$85,977.00","$85,977.00","1"
"$85,979.00","$85,979.00","1"
"$85,980.00","$85,980.00","1"
"$85,981.00","$85,981.00","3"
"$85,982.00","$85,982.00","2"
"$85,983.00","$85,983.00","2"
"$85,984.00","$85,984.00","2"
"$85,985.00","$85,985.00","1"
"$85,987.00","$85,987.00","3"
"$85,988.00","$85,988.00","2"
"$85,989.00","$85,989.00","1"
"$85,990.00","$85,990.00","1"
"$85,992.00","$85,992.00","1"
"$85,993.00","$85,993.00","2"
"$85,994.00","$85,994.00","1"
"$85,995.00","$85,995.00","2"
"$86,001.00","$86,001.00","2"
"$86,004.00","$86,004.00","2"
"$86,005.00","$86,005.00","1"
"$86,006.00","$86,006.00","3"
"$86,007.00","$86,007.00","3"
"$86,008.00","$86,008.00","1"
"$86,009.00","$86,009.00","2"
"$86,011.00","$86,011.00","2"
"$86,012.00","$86,012.00","1"
"$86,013.00","$86,013.00","1"
"$86,016.00","$86,016.00","1"
"$86,017.00","$86,017.00","2"
"$86,018.00","$86,018.00","1"
"$86,021.00","$86,021.00","1"
"$86,022.00","$86,022.00","1"
"$86,023.00","$86,023.00","1"
"$86,025.00","$86,025.00","2"
"$86,026.00","$86,026.00","1"
"$86,027.00","$86,027.00","3"
"$86,028.00","$86,028.00","1"
"$86,029.00","$86,029.00","1"
"$86,030.00","$86,030.00","1"
"$86,032.00","$86,032.00","2"
"$86,034.00","$86,034.00","1"
"$86,036.00","$86,036.00","1"
"$86,037.00","$86,037.00","2"
"$86,038.00","$86,038.00","1"
"$86,039.00","$86,039.00","1"
"$86,041.00","$86,041.00","2"
"$86,042.00","$86,042.00","2"
"$86,043.00","$86,043.00","1"
"$86,045.00","$86,045.00","2"
"$86,046.00","$86,046.00","1"
"$86,047.00","$86,047.00","2"
"$86,048.00","$86,048.00","1"
"$86,049.00","$86,049.00","2"
"$86,050.00","$86,050.00","2"
"$86,051.00","$86,051.00","1"
"$86,052.00","$86,052.00","1"
"$86,056.00","$86,056.00","4"
"$86,057.00","$86,057.00","3"
"$86,058.00","$86,058.00","2"
"$86,059.00","$86,059.00","1"
"$86,060.00","$86,060.00","1"
"$86,063.00","$86,063.00","2"
"$86,064.00","$86,064.00","1"
"$86,065.00","$86,065.00","2"
"$86,066.00","$86,066.00","1"
"$86,067.00","$86,067.00","1"
"$86,068.00","$86,068.00","2"
"$86,069.00","$86,069.00","1"
"$86,070.00","$86,070.00","1"
"$86,072.00","$86,072.00","2"
"$86,074.00","$86,074.00","2"
"$86,075.00","$86,075.00","2"
"$86,076.00","$86,076.00","1"
"$86,079.00","$86,079.00","2"
"$86,080.00","$86,080.00","3"
"$86,085.00","$86,085.00","1"
"$86,086.00","$86,086.00","1"
"$86,087.00","$86,087.00","1"
"$86,090.00","$86,090.00","1"
"$86,091.00","$86,091.00","1"
"$86,092.00","$86,092.00","2"
"$86,093.00","$86,093.00","1"
"$86,094.00","$86,094.00","1"
"$86,095.00","$86,095.00","1"
"$86,096.00","$86,096.00","2"
"$86,099.00","$86,099.00","1"
"$86,101.00","$86,101.00","2"
"$86,102.00","$86,102.00","1"
"$86,103.00","$86,103.00","2"
"$86,104.00","$86,104.00","1"
"$86,105.00","$86,105.00","2"
"$86,106.00","$86,106.00","1"
"$86,107.00","$86,107.00","1"
"$86,108.00","$86,108.00","1"
"$86,109.00","$86,109.00","1"
"$86,110.00","$86,110.00","2"
"$86,112.00","$86,112.00","1"
"$86,113.00","$86,113.00","1"
"$86,115.00","$86,115.00","1"
"$86,118.00","$86,118.00","2"
"$86,121.00","$86,121.00","1"
"$86,122.00","$86,122.00","2"
"$86,125.00","$86,125.00","1"
"$86,126.00","$86,126.00","1"
"$86,127.00","$86,127.00","2"
"$86,130.00","$86,130.00","2"
"$86,132.00","$86,132.00","2"
"$86,134.00","$86,134.00","1"
"$86,135.00","$86,135.00","1"
"$86,137.00","$86,137.00","1"
"$86,138.00","$86,138.00","2"
"$86,139.00","$86,139.00","3"
"$86,142.00","$86,142.00","1"
"$86,143.00","$86,143.00","3"
"$86,146.00","$86,146.00","1"
"$86,148.00","$86,148.00","1"
"$86,150.00","$86,150.00","3"
"$86,151.00","$86,151.00","2"
"$86,152.00","$86,152.00","1"
"$86,153.00","$86,153.00","1"
"$86,154.00","$86,154.00","3"
"$86,155.00","$86,155.00","1"
"$86,156.00","$86,156.00","2"
"$86,157.00","$86,157.00","1"
"$86,159.00","$86,159.00","1"
"$86,160.00","$86,160.00","1"
"$86,161.00","$86,161.00","1"
"$86,162.00","$86,162.00","4"
"$86,164.00","$86,164.00","1"
"$86,166.00","$86,166.00","1"
"$86,168.00","$86,168.00","2"
"$86,169.00","$86,169.00","1"
"$86,171.00","$86,171.00","2"
"$86,172.00","$86,172.00","2"
"$86,175.00","$86,175.00","2"
"$86,176.00","$86,176.00","1"
"$86,177.00","$86,177.00","1"
"$86,178.00","$86,178.00","2"
"$86,183.00","$86,183.00","1"
"$86,184.00","$86,184.00","2"
"$86,185.00","$86,185.00","1"
"$86,189.00","$86,189.00","1"
"$86,190.00","$86,190.00","2"
"$86,191.00","$86,191.00","2"
"$86,192.00","$86,192.00","1"
"$86,195.00","$86,195.00","3"
"$86,196.00","$86,196.00","1"
"$86,197.00","$86,197.00","1"
"$86,198.00","$86,198.00","2"
"$86,199.00","$86,199.00","1"
"$86,201.00","$86,201.00","2"
"$86,202.00","$86,202.00","1"
"$86,206.00","$86,206.00","1"
"$86,207.00","$86,207.00","2"
"$86,208.00","$86,208.00","3"
"$86,209.00","$86,209.00","1"
"$86,210.00","$86,210.00","1"
"$86,211.00","$86,211.00","1"
"$86,212.00","$86,212.00","1"
"$86,213.00","$86,213.00","1"
"$86,215.00","$86,215.00","1"
"$86,216.00","$86,216.00","3"
"$86,217.00","$86,217.00","1"
"$86,218.00","$86,218.00","2"
"$86,219.00","$86,219.00","1"
"$86,220.00","$86,220.00","1"
"$86,221.00","$86,221.00","2"
"$86,222.00","$86,222.00","1"
"$86,223.00","$86,223.00","1"
"$86,225.00","$86,225.00","3"
"$86,226.00","$86,226.00","2"
"$86,228.00","$86,228.00","1"
"$86,229.00","$86,229.00","1"
"$86,230.00","$86,230.00","2"
"$86,231.00","$86,231.00","1"
"$86,232.00","$86,232.00","2"
"$86,233.00","$86,233.00","1"
"$86,236.00","$86,236.00","1"
"$86,237.00","$86,237.00","1"
"$86,239.00","$86,239.00","1"
"$86,240.00","$86,240.00","3"
"$86,242.00","$86,242.00","1"
"$86,243.00","$86,243.00","2"
"$86,244.00","$86,244.00","1"
"$86,246.00","$86,246.00","1"
"$86,248.00","$86,248.00","2"
"$86,250.00","$86,250.00","1"
"$86,251.00","$86,251.00","1"
"$86,252.00","$86,252.00","2"
"$86,253.00","$86,253.00","1"
"$86,254.00","$86,254.00","1"
"$86,255.00","$86,255.00","1"
"$86,256.00","$86,256.00","1"
"$86,257.00","$86,257.00","1"
"$86,258.00","$86,258.00","1"
"$86,259.00","$86,259.00","2"
"$86,260.00","$86,260.00","1"
"$86,261.00","$86,261.00","2"
"$86,263.00","$86,263.00","1"
"$86,264.00","$86,264.00","3"
"$86,265.00","$86,265.00","2"
"$86,266.00","$86,266.00","1"
"$86,267.00","$86,267.00","1"
"$86,268.00","$86,268.00","1"
"$86,269.00","$86,269.00","1"
"$86,270.00","$86,270.00","1"
"$86,271.00","$86,271.00","1"
"$86,272.00","$86,272.00","1"
"$86,273.00","$86,273.00","2"
"$86,274.00","$86,274.00","1"
"$86,276.00","$86,276.00","1"
"$86,277.00","$86,277.00","1"
"$86,278.00","$86,278.00","4"
"$86,281.00","$86,281.00","1"
"$86,282.00","$86,282.00","2"
"$86,283.00","$86,283.00","3"
"$86,284.00","$86,284.00","2"
"$86,285.00","$86,285.00","2"
"$86,286.00","$86,286.00","2"
"$86,287.00","$86,287.00","1"
"$86,288.00","$86,288.00","1"
"$86,292.00","$86,292.00","1"
"$86,294.00","$86,294.00","3"
"$86,296.00","$86,296.00","4"
"$86,297.00","$86,297.00","1"
"$86,298.00","$86,298.00","1"
"$86,299.00","$86,299.00","2"
"$86,300.00","$86,300.00","1"
"$86,301.00","$86,301.00","1"
"$86,302.00","$86,302.00","2"
"$86,303.00","$86,303.00","1"
"$86,304.00","$86,304.00","1"
"$86,305.00","$86,305.00","1"
"$86,306.00","$86,306.00","3"
"$86,308.00","$86,308.00","2"
"$86,310.00","$86,310.00","1"
"$86,312.00","$86,312.00","2"
"$86,313.00","$86,313.00","1"
"$86,314.00","$86,314.00","1"
"$86,315.00","$86,315.00","2"
"$86,316.00","$86,316.00","3"
"$86,318.00","$86,318.00","1"
"$86,319.00","$86,319.00","2"
"$86,320.00","$86,320.00","2"
"$86,323.00","$86,323.00","2"
"$86,325.00","$86,325.00","1"
"$86,327.00","$86,327.00","1"
"$86,328.00","$86,328.00","1"
"$86,330.00","$86,330.00","1"
"$86,331.00","$86,331.00","1"
"$86,332.00","$86,332.00","1"
"$86,333.00","$86,333.00","1"
"$86,334.00","$86,334.00","3"
"$86,335.00","$86,335.00","1"
"$86,336.00","$86,336.00","2"
"$86,337.00","$86,337.00","2"
"$86,339.00","$86,339.00","1"
"$86,340.00","$86,340.00","2"
"$86,342.00","$86,342.00","2"
"$86,343.00","$86,343.00","2"
"$86,348.00","$86,348.00","1"
"$86,349.00","$86,349.00","2"
"$86,351.00","$86,351.00","1"
"$86,352.00","$86,352.00","1"
"$86,354.00","$86,354.00","1"
"$86,355.00","$86,355.00","1"
"$86,357.00","$86,357.00","1"
"$86,358.00","$86,358.00","3"
"$86,361.00","$86,361.00","1"
"$86,364.00","$86,364.00","1"
"$86,365.00","$86,365.00","1"
"$86,367.00","$86,367.00","1"
"$86,368.00","$86,368.00","2"
"$86,369.00","$86,369.00","1"
"$86,371.00","$86,371.00","2"
"$86,372.00","$86,372.00","1"
"$86,373.00","$86,373.00","2"
"$86,375.00","$86,375.00","1"
"$86,376.00","$86,376.00","1"
"$86,378.00","$86,378.00","2"
"$86,379.00","$86,379.00","3"
"$86,380.00","$86,380.00","2"
"$86,382.00","$86,382.00","1"
"$86,384.00","$86,384.00","1"
"$86,389.00","$86,389.00","1"
"$86,390.00","$86,390.00","1"
"$86,391.00","$86,391.00","2"
"$86,392.00","$86,392.00","1"
"$86,394.00","$86,394.00","2"
"$86,396.00","$86,396.00","1"
"$86,397.00","$86,397.00","2"
"$86,398.00","$86,398.00","1"
"$86,401.00","$86,401.00","1"
"$86,405.00","$86,405.00","2"
"$86,407.00","$86,407.00","5"
"$86,408.00","$86,408.00","1"
"$86,410.00","$86,410.00","1"
"$86,411.00","$86,411.00","1"
"$86,412.00","$86,412.00","1"
"$86,413.00","$86,413.00","2"
"$86,415.00","$86,415.00","2"
"$86,416.00","$86,416.00","1"
"$86,418.00","$86,418.00","1"
"$86,419.00","$86,419.00","3"
"$86,421.00","$86,421.00","1"
"$86,422.00","$86,422.00","1"
"$86,423.00","$86,423.00","1"
"$86,425.00","$86,425.00","1"
"$86,426.00","$86,426.00","1"
"$86,428.00","$86,428.00","3"
"$86,430.00","$86,430.00","2"
"$86,431.00","$86,431.00","1"
"$86,432.00","$86,432.00","2"
"$86,434.00","$86,434.00","1"
"$86,436.00","$86,436.00","1"
"$86,437.00","$86,437.00","1"
"$86,438.00","$86,438.00","2"
"$86,439.00","$86,439.00","1"
"$86,440.00","$86,440.00","2"
"$86,443.00","$86,443.00","2"
"$86,447.00","$86,447.00","1"
"$86,448.00","$86,448.00","1"
"$86,449.00","$86,449.00","1"
"$86,451.00","$86,451.00","1"
"$86,452.00","$86,452.00","3"
"$86,453.00","$86,453.00","1"
"$86,454.00","$86,454.00","2"
"$86,456.00","$86,456.00","1"
"$86,457.00","$86,457.00","1"
"$86,458.00","$86,458.00","2"
"$86,460.00","$86,460.00","2"
"$86,462.00","$86,462.00","1"
"$86,463.00","$86,463.00","2"
"$86,466.00","$86,466.00","1"
"$86,470.00","$86,470.00","1"
"$86,474.00","$86,474.00","1"
"$86,475.00","$86,475.00","2"
"$86,476.00","$86,476.00","3"
"$86,477.00","$86,477.00","2"
"$86,479.00","$86,479.00","1"
"$86,480.00","$86,480.00","1"
"$86,481.00","$86,481.00","1"
"$86,482.00","$86,482.00","2"
"$86,485.00","$86,485.00","2"
"$86,487.00","$86,487.00","1"
"$86,488.00","$86,488.00","1"
"$86,491.00","$86,491.00","3"
"$86,492.00","$86,492.00","1"
"$86,493.00","$86,493.00","2"
"$86,496.00","$86,496.00","1"
"$86,498.00","$86,498.00","1"
"$86,499.00","$86,499.00","1"
"$86,500.00","$86,500.00","2"
"$86,502.00","$86,502.00","1"
"$86,504.00","$86,504.00","2"
"$86,506.00","$86,506.00","1"
"$86,508.00","$86,508.00","1"
"$86,509.00","$86,509.00","2"
"$86,511.00","$86,511.00","1"
"$86,512.00","$86,512.00","2"
"$86,513.00","$86,513.00","2"
"$86,515.00","$86,515.00","1"
"$86,518.00","$86,518.00","1"
"$86,519.00","$86,519.00","1"
"$86,521.00","$86,521.00","2"
"$86,522.00","$86,522.00","1"
"$86,523.00","$86,523.00","1"
"$86,524.00","$86,524.00","3"
"$86,525.00","$86,525.00","1"
"$86,526.00","$86,526.00","3"
"$86,528.00","$86,528.00","4"
"$86,530.00","$86,530.00","1"
"$86,531.00","$86,531.00","2"
"$86,532.00","$86,532.00","3"
"$86,533.00","$86,533.00","3"
"$86,534.00","$86,534.00","2"
"$86,537.00","$86,537.00","1"
"$86,538.00","$86,538.00","1"
"$86,539.00","$86,539.00","2"
"$86,541.00","$86,541.00","5"
"$86,543.00","$86,543.00","1"
"$86,544.00","$86,544.00","1"
"$86,545.00","$86,545.00","4"
"$86,547.00","$86,547.00","2"
"$86,548.00","$86,548.00","2"
"$86,552.00","$86,552.00","1"
"$86,555.00","$86,555.00","2"
"$86,559.00","$86,559.00","1"
"$86,561.00","$86,561.00","2"
"$86,562.00","$86,562.00","2"
"$86,564.00","$86,564.00","1"
"$86,567.00","$86,567.00","2"
"$86,569.00","$86,569.00","3"
"$86,570.00","$86,570.00","2"
"$86,571.00","$86,571.00","1"
"$86,576.00","$86,576.00","1"
"$86,578.00","$86,578.00","2"
"$86,579.00","$86,579.00","2"
"$86,581.00","$86,581.00","1"
"$86,584.00","$86,584.00","1"
"$86,585.00","$86,585.00","2"
"$86,586.00","$86,586.00","1"
"$86,590.00","$86,590.00","2"
"$86,591.00","$86,591.00","1"
"$86,597.00","$86,597.00","1"
"$86,598.00","$86,598.00","1"
"$86,599.00","$86,599.00","4"
"$86,600.00","$86,600.00","1"
"$86,601.00","$86,601.00","3"
"$86,604.00","$86,604.00","1"
"$86,605.00","$86,605.00","2"
"$86,606.00","$86,606.00","2"
"$86,607.00","$86,607.00","2"
"$86,608.00","$86,608.00","2"
"$86,610.00","$86,610.00","2"
"$86,611.00","$86,611.00","1"
"$86,612.00","$86,612.00","3"
"$86,614.00","$86,614.00","1"
"$86,615.00","$86,615.00","1"
"$86,616.00","$86,616.00","1"
"$86,619.00","$86,619.00","1"
"$86,620.00","$86,620.00","3"
"$86,621.00","$86,621.00","2"
"$86,623.00","$86,623.00","1"
"$86,624.00","$86,624.00","1"
"$86,626.00","$86,626.00","1"
"$86,627.00","$86,627.00","2"
"$86,628.00","$86,628.00","3"
"$86,629.00","$86,629.00","1"
"$86,630.00","$86,630.00","2"
"$86,631.00","$86,631.00","1"
"$86,633.00","$86,633.00","1"
"$86,634.00","$86,634.00","1"
"$86,636.00","$86,636.00","2"
"$86,638.00","$86,638.00","3"
"$86,639.00","$86,639.00","1"
"$86,641.00","$86,641.00","1"
"$86,642.00","$86,642.00","2"
"$86,643.00","$86,643.00","1"
"$86,646.00","$86,646.00","1"
"$86,647.00","$86,647.00","1"
"$86,649.00","$86,649.00","1"
"$86,650.00","$86,650.00","1"
"$86,652.00","$86,652.00","1"
"$86,655.00","$86,655.00","3"
"$86,656.00","$86,656.00","1"
"$86,657.00","$86,657.00","3"
"$86,658.00","$86,658.00","1"
"$86,659.00","$86,659.00","1"
"$86,661.00","$86,661.00","1"
"$86,662.00","$86,662.00","2"
"$86,663.00","$86,663.00","1"
"$86,664.00","$86,664.00","2"
"$86,665.00","$86,665.00","2"
"$86,667.00","$86,667.00","1"
"$86,669.00","$86,669.00","1"
"$86,670.00","$86,670.00","1"
"$86,671.00","$86,671.00","2"
"$86,675.00","$86,675.00","1"
"$86,676.00","$86,676.00","3"
"$86,678.00","$86,678.00","2"
"$86,679.00","$86,679.00","1"
"$86,680.00","$86,680.00","2"
"$86,683.00","$86,683.00","1"
"$86,684.00","$86,684.00","1"
"$86,685.00","$86,685.00","1"
"$86,686.00","$86,686.00","2"
"$86,687.00","$86,687.00","2"
"$86,688.00","$86,688.00","1"
"$86,690.00","$86,690.00","1"
"$86,691.00","$86,691.00","1"
"$86,694.00","$86,694.00","2"
"$86,697.00","$86,697.00","1"
"$86,698.00","$86,698.00","1"
"$86,699.00","$86,699.00","1"
"$86,710.00","$86,710.00","1"
"$86,711.00","$86,711.00","1"
"$86,713.00","$86,713.00","1"
"$86,714.00","$86,714.00","1"
"$86,715.00","$86,715.00","2"
"$86,716.00","$86,716.00","2"
"$86,717.00","$86,717.00","3"
"$86,718.00","$86,718.00","2"
"$86,721.00","$86,721.00","2"
"$86,722.00","$86,722.00","1"
"$86,723.00","$86,723.00","1"
"$86,724.00","$86,724.00","1"
"$86,725.00","$86,725.00","2"
"$86,728.00","$86,728.00","1"
"$86,729.00","$86,729.00","1"
"$86,730.00","$86,730.00","1"
"$86,731.00","$86,731.00","2"
"$86,732.00","$86,732.00","3"
"$86,734.00","$86,734.00","1"
"$86,735.00","$86,735.00","2"
"$86,736.00","$86,736.00","2"
"$86,738.00","$86,738.00","1"
"$86,740.00","$86,740.00","1"
"$86,741.00","$86,741.00","1"
"$86,743.00","$86,743.00","2"
"$86,745.00","$86,745.00","1"
"$86,746.00","$86,746.00","1"
"$86,747.00","$86,747.00","1"
"$86,750.00","$86,750.00","2"
"$86,752.00","$86,752.00","1"
"$86,753.00","$86,753.00","1"
"$86,754.00","$86,754.00","2"
"$86,755.00","$86,755.00","1"
"$86,757.00","$86,757.00","3"
"$86,758.00","$86,758.00","2"
"$86,761.00","$86,761.00","3"
"$86,762.00","$86,762.00","1"
"$86,763.00","$86,763.00","1"
"$86,764.00","$86,764.00","1"
"$86,765.00","$86,765.00","2"
"$86,766.00","$86,766.00","2"
"$86,768.00","$86,768.00","1"
"$86,771.00","$86,771.00","1"
"$86,773.00","$86,773.00","3"
"$86,775.00","$86,775.00","3"
"$86,776.00","$86,776.00","1"
"$86,777.00","$86,777.00","1"
"$86,779.00","$86,779.00","1"
"$86,780.00","$86,780.00","1"
"$86,781.00","$86,781.00","4"
"$86,782.00","$86,782.00","3"
"$86,786.00","$86,786.00","2"
"$86,787.00","$86,787.00","2"
"$86,788.00","$86,788.00","2"
"$86,790.00","$86,790.00","2"
"$86,791.00","$86,791.00","2"
"$86,795.00","$86,795.00","2"
"$86,796.00","$86,796.00","2"
"$86,797.00","$86,797.00","2"
"$86,798.00","$86,798.00","2"
"$86,799.00","$86,799.00","1"
"$86,800.00","$86,800.00","2"
"$86,803.00","$86,803.00","1"
"$86,804.00","$86,804.00","2"
"$86,805.00","$86,805.00","1"
"$86,806.00","$86,806.00","3"
"$86,808.00","$86,808.00","1"
"$86,810.00","$86,810.00","2"
"$86,812.00","$86,812.00","1"
"$86,813.00","$86,813.00","2"
"$86,814.00","$86,814.00","3"
"$86,817.00","$86,817.00","1"
"$86,819.00","$86,819.00","3"
"$86,820.00","$86,820.00","1"
"$86,821.00","$86,821.00","1"
"$86,822.00","$86,822.00","3"
"$86,823.00","$86,823.00","1"
"$86,824.00","$86,824.00","1"
"$86,825.00","$86,825.00","1"
"$86,826.00","$86,826.00","1"
"$86,827.00","$86,827.00","1"
"$86,829.00","$86,829.00","2"
"$86,831.00","$86,831.00","1"
"$86,832.00","$86,832.00","3"
"$86,833.00","$86,833.00","2"
"$86,835.00","$86,835.00","2"
"$86,840.00","$86,840.00","1"
"$86,843.00","$86,843.00","1"
"$86,844.00","$86,844.00","3"
"$86,846.00","$86,846.00","2"
"$86,848.00","$86,848.00","2"
"$86,849.00","$86,849.00","1"
"$86,853.00","$86,853.00","2"
"$86,854.00","$86,854.00","2"
"$86,856.00","$86,856.00","1"
"$86,857.00","$86,857.00","2"
"$86,858.00","$86,858.00","3"
"$86,859.00","$86,859.00","1"
"$86,860.00","$86,860.00","3"
"$86,861.00","$86,861.00","1"
"$86,863.00","$86,863.00","1"
"$86,865.00","$86,865.00","1"
"$86,866.00","$86,866.00","1"
"$86,867.00","$86,867.00","1"
"$86,870.00","$86,870.00","2"
"$86,874.00","$86,874.00","1"
"$86,876.00","$86,876.00","1"
"$86,877.00","$86,877.00","1"
"$86,878.00","$86,878.00","2"
"$86,879.00","$86,879.00","1"
"$86,880.00","$86,880.00","1"
"$86,881.00","$86,881.00","1"
"$86,882.00","$86,882.00","2"
"$86,884.00","$86,884.00","1"
"$86,886.00","$86,886.00","1"
"$86,888.00","$86,888.00","1"
"$86,889.00","$86,889.00","1"
"$86,890.00","$86,890.00","2"
"$86,892.00","$86,892.00","1"
"$86,893.00","$86,893.00","1"
"$86,895.00","$86,895.00","2"
"$86,896.00","$86,896.00","2"
"$86,898.00","$86,898.00","2"
"$86,899.00","$86,899.00","2"
"$86,905.00","$86,905.00","4"
"$86,907.00","$86,907.00","1"
"$86,908.00","$86,908.00","3"
"$86,909.00","$86,909.00","1"
"$86,911.00","$86,911.00","1"
"$86,912.00","$86,912.00","1"
"$86,913.00","$86,913.00","1"
"$86,914.00","$86,914.00","2"
"$86,916.00","$86,916.00","2"
"$86,917.00","$86,917.00","1"
"$86,921.00","$86,921.00","1"
"$86,928.00","$86,928.00","2"
"$86,932.00","$86,932.00","1"
"$86,934.00","$86,934.00","1"
"$86,935.00","$86,935.00","1"
"$86,936.00","$86,936.00","4"
"$86,937.00","$86,937.00","2"
"$86,938.00","$86,938.00","1"
"$86,940.00","$86,940.00","2"
"$86,941.00","$86,941.00","1"
"$86,942.00","$86,942.00","2"
"$86,944.00","$86,944.00","2"
"$86,947.00","$86,947.00","1"
"$86,948.00","$86,948.00","2"
"$86,949.00","$86,949.00","1"
"$86,950.00","$86,950.00","1"
"$86,952.00","$86,952.00","2"
"$86,955.00","$86,955.00","1"
"$86,958.00","$86,958.00","2"
"$86,959.00","$86,959.00","2"
"$86,960.00","$86,960.00","4"
"$86,961.00","$86,961.00","2"
"$86,962.00","$86,962.00","1"
"$86,963.00","$86,963.00","3"
"$86,964.00","$86,964.00","1"
